,A_SOURCE,A_ID,A_MUNI,A_YEAR,A_CRASH_DATE,A_SEVERITY,A_CRASH_TIME,A_POLICE,A_CYCLIST,A_PEDESTRIAN,A_OTHER,A_LAT,A_LON,A_INTERSTATE,A_datetime,B_SOURCE,B_ID,B_MUNI,B_YEAR,B_CRASH_DATE,B_SEVERITY,B_CRASH_TIME,B_POLICE,B_CYCLIST,B_PEDESTRIAN,B_OTHER,B_LAT,B_LON,B_INTERSTATE,B_datetime,distance_m,time_diff_sec,confidence
74,MassDOT,5093214,SOMERVILLE,2022,2022-03-09,2,18:22:00,Local,0,1,0.0,42.39236044,-71.09308147,0,2022-03-09 18:22:00,SomervillePD,22012453,SOMERVILLE,2022,2022-03-09,2,18:22:00,,0,1,0.0,42.3925,-71.093,,2022-03-09 18:22:00,16.869566574811596,0.0,0.8819130339763188
75,SomervillePD,22012553,SOMERVILLE,2022,2022-03-10,2,07:46:00,,0,0,0.0,42.3963,-71.1228,,2022-03-10 07:46:00,MassDOT,5093210,SOMERVILLE,2022,2022-03-10,2,07:46:00,Local,0,0,0.0,42.39650989,-71.12254999,0,2022-03-10 07:46:00,31.028982691920074,0.0,0.7827971211565594
76,MassDOT,5093215,SOMERVILLE,2022,2022-03-11,0,14:57:00,Local,0,0,0.0,42.38098764,-71.08755857,0,2022-03-11 14:57:00,SomervillePD,22012877,SOMERVILLE,2022,2022-03-11,0,14:57:00,,0,0,0.0,42.381,-71.0876,,2022-03-11 14:57:00,3.663575420043174,0.0,0.9743549720596978
77,MassDOT,5093222,SOMERVILLE,2022,2022-03-13,0,08:31:00,Local,0,0,0.0,42.39061263,-71.09034587,0,2022-03-13 08:31:00,SomervillePD,22013176,SOMERVILLE,2022,2022-03-13,0,08:31:00,,0,0,0.0,42.3903,-71.0901,,2022-03-13 08:31:00,40.13120100871739,0.0,0.7190815929389782
78,SomervillePD,22013286,SOMERVILLE,2022,2022-03-13,0,20:30:00,,0,0,0.0,42.3972,-71.1215,,2022-03-13 20:30:00,MassDOT,5093201,SOMERVILLE,2022,2022-03-13,0,20:30:00,Local,0,0,0.0,42.39735067,-71.12177586,0,2022-03-13 20:30:00,28.125532743161568,0.0,0.803121270797869
79,SomervillePD,22014144,SOMERVILLE,2022,2022-03-17,2,17:15:00,,0,0,0.0,42.3932,-71.1012,,2022-03-17 17:15:00,MassDOT,5093205,SOMERVILLE,2022,2022-03-17,2,17:15:00,Local,0,0,0.0,42.3932846,-71.10118793,0,2022-03-17 17:15:00,9.442585151542692,0.0,0.9339019039392011
80,MassDOT,5093212,SOMERVILLE,2022,2022-03-18,0,16:29:00,Local,0,0,0.0,42.3933017,-71.08589281,0,2022-03-18 16:29:00,SomervillePD,22014366,SOMERVILLE,2022,2022-03-18,0,16:29:00,,0,0,0.0,42.3941,-71.0858,,2022-03-18 16:29:00,88.93733134634951,0.0,0.3774386805755534
81,MassDOT,5449199,BOSTON,2022,2022-03-18,0,16:49:00,Local,0,0,0.0,42.33373277,-71.08258144,0,2022-03-18 16:49:00,BostonVisionZero,4128,BOSTON,2022,2022-03-18,,17:40:53,,0,0,,42.3338261496791,-71.08251021213488,,2022-03-18 17:40:53,11.899396711389103,3113.0,0.6572875563536095
82,MassDOT,5093219,SOMERVILLE,2022,2022-03-19,2,01:04:00,Local,0,0,0.0,42.39011445,-71.09765362,0,2022-03-19 01:04:00,SomervillePD,22014456,SOMERVILLE,2022,2022-03-19,2,01:04:00,,0,0,0.0,42.3901,-71.0974,,2022-03-19 01:04:00,20.853911034099614,0.0,0.8540226227613026
83,MassDOT,5093228,SOMERVILLE,2022,2022-03-19,0,01:27:00,Local,0,0,0.0,42.3883136,-71.09304025,0,2022-03-19 01:27:00,SomervillePD,22014466,SOMERVILLE,2022,2022-03-19,0,01:27:00,,0,0,0.0,42.3884,-71.093,,2022-03-19 01:27:00,10.142227104487333,0.0,0.9290044102685886
84,MassDOT,5093455,SOMERVILLE,2022,2022-03-20,0,00:24:00,Local,0,0,0.0,42.39503891,-71.09152949,0,2022-03-20 00:24:00,SomervillePD,22014623,SOMERVILLE,2022,2022-03-20,0,00:24:00,,0,0,0.0,42.395,-71.0915,,2022-03-20 00:24:00,4.949533326945393,0.0,0.9653532667113822
85,MassDOT,5093458,SOMERVILLE,2022,2022-03-20,0,19:40:00,Local,0,0,0.0,42.38528014,-71.08189959,0,2022-03-20 19:40:00,SomervillePD,22014771,SOMERVILLE,2022,2022-03-20,0,19:40:00,,0,0,0.0,42.3853,-71.0819,,2022-03-20 19:40:00,2.2047162764736266,0.0,0.9845669860646846
86,SomervillePD,22014794,SOMERVILLE,2022,2022-03-20,0,22:17:00,,0,0,0.0,42.3789,-71.1067,,2022-03-20 22:17:00,MassDOT,5093203,SOMERVILLE,2022,2022-03-20,0,22:17:00,Local,0,0,0.0,42.37880885,-71.10703264,0,2022-03-20 22:17:00,29.09127790732291,0.0,0.7963610546487396
87,SomervillePD,22015315,SOMERVILLE,2022,2022-03-23,0,08:22:00,,0,0,0.0,42.3787,-71.0961,,2022-03-23 08:22:00,MassDOT,5093226,SOMERVILLE,2022,2022-03-23,0,08:22:00,Local,0,0,0.0,42.37869019,-71.09611232,0,2022-03-23 08:22:00,1.485334740725289,0.0,0.989602656814923
88,SomervillePD,22015331,SOMERVILLE,2022,2022-03-23,2,09:22:00,,1,0,0.0,42.397,-71.122,,2022-03-23 09:22:00,MassDOT,5093218,SOMERVILLE,2022,2022-03-23,2,09:22:00,Local,1,0,0.0,42.39702676,-71.12196654,0,2022-03-23 09:22:00,4.04301651242434,0.0,0.9716988844130297
89,SomervillePD,22015418,SOMERVILLE,2022,2022-03-23,0,15:29:00,,0,0,0.0,42.3898,-71.0905,,2022-03-23 15:29:00,MassDOT,5093220,SOMERVILLE,2022,2022-03-23,0,15:29:00,Local,0,0,0.0,42.38976381,-71.09073545,0,2022-03-23 15:29:00,19.716200236169257,0.0,0.8619865983468151
90,MassDOT,5093223,SOMERVILLE,2022,2022-03-25,2,15:45:00,Local,0,1,0.0,42.38695281,-71.0815489,0,2022-03-25 15:45:00,SomervillePD,22015870,SOMERVILLE,2022,2022-03-25,2,15:45:00,,0,1,0.0,42.3868,-71.0817,,2022-03-25 15:45:00,21.00403475885013,0.0,0.852971756688049
91,SomervillePD,22016230,SOMERVILLE,2022,2022-03-27,0,10:01:00,,0,0,0.0,42.3947,-71.0828,,2022-03-27 10:01:00,MassDOT,5093224,SOMERVILLE,2022,2022-03-27,0,10:01:00,Local,0,0,0.0,42.39523495,-71.08376903,0,2022-03-27 10:01:00,99.17714526262799,0.0,0.3057599831616041
92,MassDOT,5093202,SOMERVILLE,2022,2022-03-28,0,17:58:00,Local,0,0,0.0,42.39634207,-71.10361232,0,2022-03-28 17:58:00,SomervillePD,22016504,SOMERVILLE,2022,2022-03-28,0,17:58:00,,0,0,0.0,42.3962,-71.1037,,2022-03-28 17:58:00,17.33045480010202,0.0,0.8786868163992858
93,MassDOT,5093221,SOMERVILLE,2022,2022-03-29,0,06:36:00,Local,0,0,0.0,42.38436233,-71.10040268,0,2022-03-29 06:36:00,SomervillePD,22016574,SOMERVILLE,2022,2022-03-29,0,06:36:00,,0,0,0.0,42.3844,-71.1004,,2022-03-29 06:36:00,4.187139421901928,0.0,0.9706900240466865
94,SomervillePD,22016639,SOMERVILLE,2022,2022-03-29,0,11:50:00,,0,0,0.0,42.3874,-71.0928,,2022-03-29 11:50:00,MassDOT,5093211,SOMERVILLE,2022,2022-03-29,0,11:50:00,Local,0,0,0.0,42.38736083,-71.09317513,0,2022-03-29 11:50:00,31.060844271675784,0.0,0.7825740900982694
95,MassDOT,5103081,SOMERVILLE,2022,2022-04-01,0,13:36:00,Local,0,0,0.0,42.39561474,-71.08501268,0,2022-04-01 13:36:00,SomervillePD,22017312,SOMERVILLE,2022,2022-04-01,0,13:36:00,,0,0,0.0,42.3956,-71.0844,,2022-04-01 13:36:00,50.250639558933706,0.0,0.648245523087464
96,SomervillePD,22017868,SOMERVILLE,2022,2022-04-04,2,13:00:00,,0,0,0.0,42.394,-71.096,,2022-04-04 13:00:00,MassDOT,5103169,SOMERVILLE,2022,2022-04-04,2,13:00:00,Local,0,0,0.0,42.39404077,-71.09600818,0,2022-04-04 13:00:00,4.574881259706652,0.0,0.9679758311820534
97,MassDOT,5103167,SOMERVILLE,2022,2022-04-08,0,09:48:00,Local,0,0,0.0,42.38079615,-71.09850393,0,2022-04-08 09:48:00,SomervillePD,22018710,SOMERVILLE,2022,2022-04-08,0,09:48:00,,0,0,0.0,42.3809,-71.0982,,2022-04-08 09:48:00,27.457280769123283,0.0,0.807799034616137
98,MassDOT,5103083,SOMERVILLE,2022,2022-04-09,0,20:33:00,Local,0,0,0.0,42.39163569,-71.0918567,0,2022-04-09 20:33:00,SomervillePD,22019034,SOMERVILLE,2022,2022-04-09,0,20:33:00,,0,0,0.0,42.3917,-71.0922,,2022-04-09 20:33:00,29.034744551924916,0.0,0.7967567881365255
99,SomervillePD,22019366,SOMERVILLE,2022,2022-04-11,0,17:22:00,,0,0,0.0,42.4004,-71.1191,,2022-04-11 17:22:00,MassDOT,5103085,SOMERVILLE,2022,2022-04-11,0,17:22:00,Local,0,0,0.0,42.4003702,-71.11914459,0,2022-04-11 17:22:00,4.929526321908255,0.0,0.9654933157466421
100,SomervillePD,22019435,SOMERVILLE,2022,2022-04-11,0,22:52:00,,0,0,0.0,42.3829,-71.0891,,2022-04-11 22:52:00,MassDOT,5103173,SOMERVILLE,2022,2022-04-11,0,22:52:00,Local,0,0,0.0,42.38282209,-71.08926263,0,2022-04-11 22:52:00,15.893027951600493,0.0,0.8887488043387965
101,SomervillePD,22019505,SOMERVILLE,2022,2022-04-12,2,09:10:00,,1,0,0.0,42.3991,-71.1197,,2022-04-12 09:10:00,MassDOT,5103172,SOMERVILLE,2022,2022-04-12,2,09:10:00,Local,1,0,0.0,42.39905242,-71.11975514,0,2022-04-12 09:10:00,6.951378255879247,0.0,0.9513403522088453
102,MassDOT,5103080,SOMERVILLE,2022,2022-04-12,0,14:51:00,Local,0,0,0.0,42.38908928,-71.08667704,0,2022-04-12 14:51:00,SomervillePD,22019575,SOMERVILLE,2022,2022-04-12,0,14:51:00,,0,0,0.0,42.3891,-71.0863,,2022-04-12 14:51:00,30.933687479080778,0.0,0.7834641876464344
103,MassDOT,5103075,SOMERVILLE,2022,2022-04-12,0,21:57:00,Local,0,0,0.0,42.38424397,-71.08905855,0,2022-04-12 21:57:00,SomervillePD,22019674,SOMERVILLE,2022,2022-04-12,0,21:57:00,,0,0,0.0,42.3842,-71.0891,,2022-04-12 21:57:00,5.947301580439931,0.0,0.9583688889369204
104,SomervillePD,22019882,SOMERVILLE,2022,2022-04-13,0,17:36:00,,0,0,0.0,42.3795,-71.0931,,2022-04-13 17:36:00,MassDOT,5103078,SOMERVILLE,2022,2022-04-13,0,17:36:00,Local,0,0,0.0,42.37949416,-71.09305213,0,2022-04-13 17:36:00,3.978284744741562,0.0,0.972152006786809
105,SomervillePD,22020098,SOMERVILLE,2022,2022-04-14,0,16:32:00,,0,0,0.0,42.3965,-71.1218,,2022-04-14 16:32:00,MassDOT,5103168,SOMERVILLE,2022,2022-04-14,0,16:32:00,Local,0,0,0.0,42.39618619,-71.12160816,0,2022-04-14 16:32:00,38.2181888961326,0.0,0.7324726777270718
106,MassDOT,5103164,SOMERVILLE,2022,2022-04-15,2,11:02:00,Local,0,0,0.0,42.385275,-71.09129092,0,2022-04-15 11:02:00,SomervillePD,22020277,SOMERVILLE,2022,2022-04-15,2,11:02:00,,0,0,0.0,42.3855,-71.0913,,2022-04-15 11:02:00,24.98609271821377,0.0,0.8250973509725035
107,MassDOT,5096515,BOSTON,2022,2022-04-16,0,00:40:00,State,0,0,0.0,42.36405765,-71.05808411,1,2022-04-16 00:40:00,BostonVisionZero,15497,BOSTON,2022,2022-04-16,,00:49:42,,0,0,,42.36431896907301,-71.05838976991437,,2022-04-16 00:49:42,38.33822106654805,582.0,0.6831324525341635
108,SomervillePD,22020662,SOMERVILLE,2022,2022-04-17,0,16:51:00,,0,0,0.0,42.3927,-71.0933,,2022-04-17 16:51:00,MassDOT,5103166,SOMERVILLE,2022,2022-04-17,0,16:51:00,Local,0,0,0.0,42.39266338,-71.09330364,0,2022-04-17 16:51:00,4.075758127199771,0.0,0.9714696931096016
109,MassDOT,5103079,SOMERVILLE,2022,2022-04-17,0,18:16:00,Local,0,0,0.0,42.38908928,-71.08667704,0,2022-04-17 18:16:00,SomervillePD,22020675,SOMERVILLE,2022,2022-04-17,0,18:16:00,,0,0,0.0,42.389,-71.0868,,2022-04-17 18:16:00,14.13606277017947,0.0,0.9010475606087436
110,MassDOT,5103073,SOMERVILLE,2022,2022-04-18,2,11:52:00,Local,1,0,0.0,42.37467695,-71.08830094,0,2022-04-18 11:52:00,SomervillePD,22020808,SOMERVILLE,2022,2022-04-18,2,11:52:00,,1,0,0.0,42.3747,-71.0884,,2022-04-18 11:52:00,8.516490289507043,0.0,0.9403845679734506
111,SomervillePD,22021108,SOMERVILLE,2022,2022-04-19,2,16:45:00,,0,0,0.0,42.3765,-71.0944,,2022-04-19 16:45:00,MassDOT,5103072,SOMERVILLE,2022,2022-04-19,2,16:45:00,Local,0,0,0.0,42.37635256,-71.09539303,0,2022-04-19 16:45:00,83.05607185085077,0.0,0.41860749704404465
112,MassDOT,5103076,SOMERVILLE,2022,2022-04-25,2,22:20:00,Local,1,0,0.0,42.40118309,-71.11708477,0,2022-04-25 22:20:00,SomervillePD,22022380,SOMERVILLE,2022,2022-04-25,2,22:20:00,,1,0,0.0,42.4013,-71.1169,,2022-04-25 22:20:00,19.944299645731434,0.0,0.86038990247988
113,SomervillePD,22022534,SOMERVILLE,2022,2022-04-26,0,15:21:00,,0,0,0.0,42.3935,-71.1029,,2022-04-26 15:21:00,MassDOT,5103082,SOMERVILLE,2022,2022-04-26,0,15:21:00,Local,0,0,0.0,42.39351764,-71.10313302,0,2022-04-26 15:21:00,19.202378509200372,0.0,0.8655833504355974
114,SomervillePD,22022933,SOMERVILLE,2022,2022-04-28,0,07:16:00,,0,0,0.0,42.3938,-71.1209,,2022-04-28 07:16:00,MassDOT,5103077,SOMERVILLE,2022,2022-04-28,0,07:16:00,Local,0,0,0.0,42.39381202,-71.12088678,0,2022-04-28 07:16:00,1.718899743088946,0.0,0.9879677017983775
115,SomervillePD,22023128,SOMERVILLE,2022,2022-04-29,0,06:13:00,,1,0,0.0,42.3839,-71.1085,,2022-04-29 06:13:00,MassDOT,5103188,SOMERVILLE,2022,2022-04-29,0,06:13:00,Local,1,0,0.0,42.38368403,-71.10850951,0,2022-04-29 06:13:00,23.985347016274183,0.0,0.8321025708860808
116,MassDOT,5103074,SOMERVILLE,2022,2022-04-29,0,13:45:00,Local,0,0,0.0,42.37503718,-71.10243473,0,2022-04-29 13:45:00,SomervillePD,22023208,SOMERVILLE,2022,2022-04-29,0,13:45:00,,0,0,0.0,42.3748,-71.1026,,2022-04-29 13:45:00,29.610395184766954,0.0,0.7927272337066312
117,MassDOT,5103171,SOMERVILLE,2022,2022-04-29,2,20:12:00,Local,1,0,0.0,42.39523495,-71.08376903,0,2022-04-29 20:12:00,SomervillePD,22023284,SOMERVILLE,2022,2022-04-29,2,20:12:00,,1,0,0.0,42.3947,-71.0828,,2022-04-29 20:12:00,99.17660292151322,0.0,0.3057637795494074
118,MassDOT,5103165,SOMERVILLE,2022,2022-04-30,0,01:28:00,Local,0,0,0.0,42.38175631,-71.10129991,0,2022-04-30 01:28:00,SomervillePD,22023337,SOMERVILLE,2022,2022-04-30,0,01:28:00,,0,0,0.0,42.3818,-71.1013,,2022-04-30 01:28:00,4.849595614120615,0.0,0.9660528307011556
119,SomervillePD,22023349,SOMERVILLE,2022,2022-04-30,2,02:39:00,,0,0,0.0,42.3962,-71.1103,,2022-04-30 02:39:00,MassDOT,5103084,SOMERVILLE,2022,2022-04-30,2,02:39:00,Local,0,0,0.0,42.39620686,-71.11030236,0,2022-04-30 02:39:00,0.7856507664014819,0.0,0.9945004446351895
120,MassDOT,5115210,SOMERVILLE,2022,2022-05-03,2,14:49:00,Local,0,0,0.0,42.37503718,-71.10243473,0,2022-05-03 14:49:00,SomervillePD,22024094,SOMERVILLE,2022,2022-05-03,2,14:49:00,,0,0,0.0,42.3748,-71.1026,,2022-05-03 14:49:00,29.610395184766954,0.0,0.7927272337066312
121,SomervillePD,22024352,SOMERVILLE,2022,2022-05-04,2,15:00:00,,0,0,0.0,42.3775,-71.0871,,2022-05-04 15:00:00,MassDOT,5115217,SOMERVILLE,2022,2022-05-04,2,15:00:00,Local,0,0,0.0,42.3774872,-71.08708262,0,2022-05-04 15:00:00,2.012374487063939,0.0,0.9859133785905523
122,SomervillePD,22024621,SOMERVILLE,2022,2022-05-05,0,18:25:00,,0,0,0.0,42.394,-71.096,,2022-05-05 18:25:00,MassDOT,5115230,SOMERVILLE,2022,2022-05-05,0,18:25:00,Local,0,0,0.0,42.39404077,-71.09600818,0,2022-05-05 18:25:00,4.574881259706652,0.0,0.9679758311820534
123,MassDOT,5115213,SOMERVILLE,2022,2022-05-06,2,14:02:00,Local,0,0,0.0,42.3975657,-71.09642084,0,2022-05-06 14:02:00,SomervillePD,22024819,SOMERVILLE,2022,2022-05-06,2,14:02:00,,0,0,0.0,42.3976,-71.0964,,2022-05-06 14:02:00,4.172983394020455,0.0,0.9707891162418567
124,SomervillePD,22024841,SOMERVILLE,2022,2022-05-06,2,15:25:00,,1,0,0.0,42.3965,-71.1218,,2022-05-06 15:25:00,MassDOT,5115214,SOMERVILLE,2022,2022-05-06,2,15:25:00,Local,1,0,0.0,42.39614178,-71.12150537,0,2022-05-06 15:25:00,46.52264537273135,0.0,0.6743414823908807
125,SomervillePD,22025242,SOMERVILLE,2022,2022-05-08,0,11:35:00,,0,0,0.0,42.3964,-71.1037,,2022-05-08 11:35:00,MassDOT,5115211,SOMERVILLE,2022,2022-05-08,0,11:35:00,Local,0,0,0.0,42.39639742,-71.1036571,0,2022-05-08 11:35:00,3.5282936967709886,0.0,0.975301944122603
126,SomervillePD,22025617,SOMERVILLE,2022,2022-05-10,2,07:00:00,,0,0,0.0,42.375,-71.102,,2022-05-10 07:00:00,MassDOT,5115216,SOMERVILLE,2022,2022-05-10,2,07:00:00,Local,0,0,0.0,42.37481306,-71.10214897,0,2022-05-10 07:00:00,24.07904423077979,0.0,0.8314466903845414
127,SomervillePD,22025710,SOMERVILLE,2022,2022-05-10,0,14:43:00,,0,0,0.0,42.3866,-71.0901,,2022-05-10 14:43:00,MassDOT,5115212,SOMERVILLE,2022,2022-05-10,0,14:43:00,Local,0,0,0.0,42.38641047,-71.09012783,0,2022-05-10 14:43:00,21.161198373561863,0.0,0.8518716113850668
128,MassDOT,5115220,SOMERVILLE,2022,2022-05-11,0,09:11:00,Local,0,0,0.0,42.39620034,-71.12224285,0,2022-05-11 09:11:00,SomervillePD,22025873,SOMERVILLE,2022,2022-05-11,0,09:11:00,,0,0,0.0,42.3962,-71.1222,,2022-05-11 09:11:00,3.5127674822034374,0.0,0.975410627624576
129,MassDOT,5115225,SOMERVILLE,2022,2022-05-12,0,11:34:00,Local,0,0,0.0,42.38683621,-71.09872423,0,2022-05-12 11:34:00,SomervillePD,22026178,SOMERVILLE,2022,2022-05-12,0,11:34:00,,0,0,0.0,42.3868,-71.0987,,2022-05-12 11:34:00,4.483424178719609,0.0,0.9686160307489626
130,SomervillePD,22026458,SOMERVILLE,2022,2022-05-13,0,13:16:00,,0,0,0.0,42.388,-71.0879,,2022-05-13 13:16:00,MassDOT,5115215,SOMERVILLE,2022,2022-05-13,0,13:16:00,Local,0,0,0.0,42.38798779,-71.0878393,0,2022-05-13 13:16:00,5.157697153824443,0.0,0.9638961199232288
131,SomervillePD,22026755,SOMERVILLE,2022,2022-05-14,2,21:01:00,,0,0,0.0,42.3986,-71.0967,,2022-05-14 21:01:00,MassDOT,5115306,SOMERVILLE,2022,2022-05-14,2,21:01:00,Local,0,0,0.0,42.39847438,-71.09654839,0,2022-05-14 21:01:00,18.678157552281377,0.0,0.8692528971340303
132,SomervillePD,22027077,SOMERVILLE,2022,2022-05-16,0,08:04:00,,0,0,0.0,42.3909,-71.1183,,2022-05-16 08:04:00,MassDOT,5115221,SOMERVILLE,2022,2022-05-16,0,08:04:00,Local,0,0,0.0,42.39091866,-71.11830813,0,2022-05-16 08:04:00,2.1758541824213173,0.0,0.9847690207230506
133,SomervillePD,22027164,SOMERVILLE,2022,2022-05-16,0,13:47:00,,0,0,0.0,42.4011,-71.1175,,2022-05-16 13:47:00,MassDOT,5115223,SOMERVILLE,2022,2022-05-16,0,13:47:00,Local,0,0,0.0,42.40118309,-71.11708477,0,2022-05-16 13:47:00,35.2627065834159,0.0,0.7531610539160887
134,SomervillePD,22027640,SOMERVILLE,2022,2022-05-18,2,16:52:00,,1,0,0.0,42.3817,-71.0839,,2022-05-18 16:52:00,MassDOT,5115222,SOMERVILLE,2022,2022-05-18,2,16:52:00,Local,1,0,0.0,42.38166925,-71.08385283,0,2022-05-18 16:52:00,5.15834067824556,0.0,0.963891615252281
135,SomervillePD,22027668,SOMERVILLE,2022,2022-05-18,2,18:13:00,,0,0,0.0,42.3947,-71.1203,,2022-05-18 18:13:00,MassDOT,5115229,SOMERVILLE,2022,2022-05-18,2,18:13:00,Local,0,0,0.0,42.39407166,-71.12061935,0,2022-05-18 18:13:00,74.49698802650606,0.0,0.47852108381445757
136,SomervillePD,22027676,SOMERVILLE,2022,2022-05-18,2,18:45:00,,0,0,0.0,42.3831,-71.0877,,2022-05-18 18:45:00,MassDOT,5115293,SOMERVILLE,2022,2022-05-18,2,18:45:00,Local,0,0,0.0,42.38347832,-71.08878332,0,2022-05-18 18:45:00,98.2487487828266,0.0,0.3122587585202138
137,SomervillePD,22027991,SOMERVILLE,2022,2022-05-20,2,07:40:00,,1,0,0.0,42.3862,-71.1161,,2022-05-20 07:40:00,MassDOT,5115232,SOMERVILLE,2022,2022-05-20,2,07:40:00,Local,1,0,0.0,42.3861878,-71.11614564,0,2022-05-20 07:40:00,3.9793750725064854,0.0,0.9721443744924545
138,MassDOT,5115233,SOMERVILLE,2022,2022-05-24,0,18:53:00,Local,0,0,0.0,42.38779368,-71.10962326,0,2022-05-24 18:53:00,SomervillePD,22029014,SOMERVILLE,2022,2022-05-24,0,18:53:00,,0,0,0.0,42.3878,-71.1096,,2022-05-24 18:53:00,2.0319014580794894,0.0,0.9857766897934435
139,SomervillePD,22029202,SOMERVILLE,2022,2022-05-25,0,13:49:00,,0,0,0.0,42.3927,-71.0933,,2022-05-25 13:49:00,MassDOT,5115234,SOMERVILLE,2022,2022-05-25,0,13:49:00,Local,0,0,0.0,42.39266338,-71.09330364,0,2022-05-25 13:49:00,4.075758127199771,0.0,0.9714696931096016
140,MassDOT,5115219,SOMERVILLE,2022,2022-05-25,2,15:23:00,Local,1,0,0.0,42.37943634,-71.1009208,0,2022-05-25 15:23:00,SomervillePD,22029228,SOMERVILLE,2022,2022-05-25,2,15:23:00,,1,0,0.0,42.3793,-71.1009,,2022-05-25 15:23:00,15.229538121905126,0.0,0.8933932331466641
141,MassDOT,5115228,SOMERVILLE,2022,2022-05-26,0,14:09:00,Local,0,0,0.0,42.37958991,-71.09398297,0,2022-05-26 14:09:00,SomervillePD,22029445,SOMERVILLE,2022,2022-05-26,0,14:09:00,,0,0,0.0,42.3795,-71.094,,2022-05-26 14:09:00,10.077225403595762,0.0,0.9294594221748296
142,MassDOT,5115224,SOMERVILLE,2022,2022-05-26,0,16:53:00,Local,0,0,0.0,42.40556511,-71.13081467,0,2022-05-26 16:53:00,SomervillePD,22029465,SOMERVILLE,2022,2022-05-26,0,16:53:00,,0,0,0.0,42.4053,-71.1309,,2022-05-26 16:53:00,30.246872611028838,0.0,0.7882718917227982
143,SomervillePD,22029468,SOMERVILLE,2022,2022-05-26,2,17:06:00,,0,0,0.0,42.3813,-71.0821,,2022-05-26 17:06:00,MassDOT,5115227,SOMERVILLE,2022,2022-05-26,2,17:06:00,Local,0,0,0.0,42.38204223,-71.08151723,0,2022-05-26 17:06:00,95.24139929263436,0.0,0.3333102049515595
144,MassDOT,5115209,SOMERVILLE,2022,2022-05-29,2,11:36:00,Local,1,0,0.0,42.38224887,-71.09620991,0,2022-05-29 11:36:00,SomervillePD,22029977,SOMERVILLE,2022,2022-05-29,2,11:36:00,,1,0,0.0,42.3824,-71.0963,,2022-05-29 11:36:00,18.329686979146544,0.0,0.8716921911459741
145,SomervillePD,22030010,SOMERVILLE,2022,2022-05-29,0,17:40:00,,0,0,0.0,42.3808,-71.087,,2022-05-29 17:40:00,MassDOT,5115226,SOMERVILLE,2022,2022-05-29,0,17:40:00,Local,0,0,0.0,42.38106406,-71.08727657,0,2022-05-29 17:40:00,37.058872149853116,0.0,0.7405878949510281
146,MassDOT,5115231,SOMERVILLE,2022,2022-05-31,0,07:51:00,Local,0,0,0.0,42.39578905,-71.12069178,0,2022-05-31 07:51:00,SomervillePD,22030246,SOMERVILLE,2022,2022-05-31,0,07:51:00,,0,0,0.0,42.3959,-71.1213,,2022-05-31 07:51:00,51.35674907071608,0.0,0.6405027565049874
147,SomervillePD,22030278,SOMERVILLE,2022,2022-05-31,2,10:32:00,,0,0,0.0,42.3923,-71.1121,,2022-05-31 10:32:00,MassDOT,5115208,SOMERVILLE,2022,2022-05-31,2,10:32:00,Local,0,0,0.0,42.39211563,-71.11216735,0,2022-05-31 10:32:00,21.19677778562094,0.0,0.8516225555006534
148,MassDOT,5115218,SOMERVILLE,2022,2022-05-31,0,15:17:00,Local,0,0,0.0,42.3981378,-71.10682794,0,2022-05-31 15:17:00,SomervillePD,22030343,SOMERVILLE,2022,2022-05-31,0,15:17:00,,0,0,0.0,42.398,-71.1069,,2022-05-31 15:17:00,16.39671065872186,0.0,0.885223025388947
149,MassDOT,5126761,SOMERVILLE,2022,2022-06-01,2,20:30:00,Local,0,0,0.0,42.40315569,-71.1269279,0,2022-06-01 20:30:00,SomervillePD,22030637,SOMERVILLE,2022,2022-06-01,2,20:30:00,,0,0,0.0,42.4034,-71.1269,,2022-06-01 20:30:00,27.21465870938365,0.0,0.8094973890343145
150,SomervillePD,22030953,SOMERVILLE,2022,2022-06-03,0,10:21:00,,0,0,0.0,42.3837,-71.1131,,2022-06-03 10:21:00,MassDOT,5126786,SOMERVILLE,2022,2022-06-03,0,10:21:00,Local,0,0,0.0,42.38372369,-71.11307593,0,2022-06-03 10:21:00,3.287769330509336,0.0,0.9769856146864346
151,SomervillePD,22031179,SOMERVILLE,2022,2022-06-04,0,10:01:00,,0,0,0.0,42.4001,-71.1128,,2022-06-04 10:01:00,MassDOT,5127293,SOMERVILLE,2022,2022-06-04,0,10:01:00,Local,0,0,0.0,42.40009181,-71.11271118,0,2022-06-04 10:01:00,7.33697275597043,0.0,0.9486411907082068
152,MassDOT,5126779,SOMERVILLE,2022,2022-06-04,0,19:37:00,Local,0,0,0.0,42.39419266,-71.09938167,0,2022-06-04 19:37:00,SomervillePD,22031281,SOMERVILLE,2022,2022-06-04,0,19:37:00,,0,0,0.0,42.3942,-71.0993,,2022-06-04 19:37:00,6.744382712174484,0.0,0.9527893210147786
153,SomervillePD,22031429,SOMERVILLE,2022,2022-06-05,0,13:06:00,,0,0,0.0,42.4067,-71.1323,,2022-06-05 13:06:00,MassDOT,5126758,SOMERVILLE,2022,2022-06-05,0,13:06:00,Local,0,0,0.0,42.40728145,-71.13317666,0,2022-06-05 13:06:00,96.58199443572272,0.0,0.323926038949941
